nucleo,processo,vara,data,prioridades,dias
6ª CC,0000046-31.2021.8.17.2450,Vara Única da Comarca de Capoeiras,20/02/2025,Sem prioridade,14
6ª CC,0000166-79.2018.8.17.2450,Vara Única da Comarca de Capoeiras,20/02/2025,Sem prioridade,14
6ª CC,0000176-50.2023.8.17.2450,Vara Única da Comarca de Capoeiras,20/02/2025,Prioridade Legal,14
5ª CCJ,0000186-65.2021.8.17.2450,Vara Única da Comarca de Capoeiras,20/02/2025,Sem prioridade,13
6ª CC,0000212-97.2020.8.17.2450,Vara Única da Comarca de Capoeiras,20/02/2025,Prioridade Legal,14
6ª CC,0000449-29.2023.8.17.2450,Vara Única da Comarca de Capoeiras,20/02/2025,Prioridade Legal,14
7ª CC,0000118-08.2020.8.17.0460,Vara Única da Comarca de Carnaíba,24/02/2025,Sem prioridade,10
7ª CC,0000537-03.2024.8.17.2460,Vara Única da Comarca de Carnaíba,26/02/2025,Prioridade Legal,8
7ª CC,0000614-46.2023.8.17.2460,Vara Única da Comarca de Carnaíba,25/02/2025,Sem prioridade,9
5ª CC,0001465-21.2024.8.17.2470,1ª Vara Cível da Comarca de Carpina,21/02/2025,Prioridade Legal,13
5ª CC,0003626-04.2024.8.17.2470,1ª Vara Cível da Comarca de Carpina,26/02/2025,Sem prioridade,8
5ª CC,0000806-22.2018.8.17.2470,2ª Vara Cível da Comarca de Carpina,26/02/2025,Sem prioridade,8
5ª CC,0001732-32.2020.8.17.2470,2ª Vara Cível da Comarca de Carpina,24/02/2025,Sem prioridade,10
4ª CCJ,0002004-26.2020.8.17.2470,2ª Vara Cível da Comarca de Carpina,14/02/2025,Sem prioridade,20
5ª CC,0002421-42.2021.8.17.2470,2ª Vara Cível da Comarca de Carpina,21/02/2025,Sem prioridade,13
4ª CCJ,0002713-66.2017.8.17.2470,2ª Vara Cível da Comarca de Carpina,14/02/2025,Sem prioridade,20
5ª CC,0005208-44.2021.8.17.2470,2ª Vara Cível da Comarca de Carpina,28/02/2025,Sem prioridade,6
4ª CCJ,0000230-53.2023.8.17.2470,3ª Vara Cível da Comarca de Carpina,10/02/2025,Sem prioridade,24
4ª CCJ,0000771-23.2022.8.17.2470,3ª Vara Cível da Comarca de Carpina,26/02/2025,Sem prioridade,8
4ª CCJ,0001295-25.2019.8.17.2470,3ª Vara Cível da Comarca de Carpina,10/02/2025,Sem prioridade,24
5ª CC,0001913-96.2021.8.17.2470,3ª Vara Cível da Comarca de Carpina,23/02/2025,Sem prioridade,10
4ª CCJ,0002635-62.2023.8.17.2470,3ª Vara Cível da Comarca de Carpina,06/02/2025,Prioridade Legal,28
4ª CCJ,0002918-95.2017.8.17.2470,3ª Vara Cível da Comarca de Carpina,10/02/2025,Prioridade Legal,24
5ª CC,0003140-53.2023.8.17.2470,3ª Vara Cível da Comarca de Carpina,23/02/2025,Sem prioridade,10
4ª CCJ,0003757-81.2021.8.17.2470,3ª Vara Cível da Comarca de Carpina,26/02/2025,Sem prioridade,8
4ª CCJ,0004641-13.2021.8.17.2470,3ª Vara Cível da Comarca de Carpina,26/02/2025,Sem prioridade,8
4ª CCJ,0004657-64.2021.8.17.2470,3ª Vara Cível da Comarca de Carpina,26/02/2025,Sem prioridade,8
2ª CC,0002858-50.2013.8.17.0470,Vara Criminal da Comarca de Carpina,26/02/2025,Sem prioridade,8
2ª CC,0001557-57.2021.8.17.0480,1ª Vara Criminal da Comarca de Caruaru,27/02/2025,Sem prioridade,7
2ª CC,0002325-56.2016.8.17.0480,1ª Vara Criminal da Comarca de Caruaru,26/02/2025,Sem prioridade,8
2ª CC,0005941-05.2017.8.17.0480,1ª Vara Criminal da Comarca de Caruaru,28/02/2025,Sem prioridade,6
2ª CC,0007938-62.2013.8.17.0480,1ª Vara Criminal da Comarca de Caruaru,25/02/2025,Sem prioridade,9
2ª CC,0009191-12.2018.8.17.0480,1ª Vara Criminal da Comarca de Caruaru,26/02/2025,Sem prioridade,8
2ª CC,0010814-92.2010.8.17.0480,1ª Vara Criminal da Comarca de Caruaru,24/02/2025,Sem prioridade,10
2ª CC,0010819-41.2015.8.17.0480,1ª Vara Criminal da Comarca de Caruaru,28/02/2025,Sem prioridade,6
2ª CC,0011225-96.2014.8.17.0480,1ª Vara Criminal da Comarca de Caruaru,28/02/2025,Sem prioridade,6
3ª CC,0000959-79.2016.8.17.0480,1ª Vara Cível da Comarca de Caruaru,17/02/2025,Sem prioridade,17
1ª CCJ,0001625-60.2017.8.17.2480,1ª Vara Cível da Comarca de Caruaru,10/02/2025,Sem prioridade,24
3ª CC,0002001-70.2022.8.17.2480,1ª Vara Cível da Comarca de Caruaru,25/02/2025,Sem prioridade,9
1ª CCJ,0002458-78.2017.8.17.2480,1ª Vara Cível da Comarca de Caruaru,21/02/2025,Sem prioridade,12
1ª CCJ,0002909-06.2017.8.17.2480,1ª Vara Cível da Comarca de Caruaru,11/02/2025,Sem prioridade,23
3ª CC,0003800-56.2019.8.17.2480,1ª Vara Cível da Comarca de Caruaru,25/02/2025,Sem prioridade,9
3ª CC,0004429-59.2021.8.17.2480,1ª Vara Cível da Comarca de Caruaru,26/02/2025,Prioridade Legal,8
3ª CC,0005783-85.2022.8.17.2480,1ª Vara Cível da Comarca de Caruaru,25/02/2025,Sem prioridade,9
1ª CCJ,0006321-76.2016.8.17.2480,1ª Vara Cível da Comarca de Caruaru,26/02/2025,Sem prioridade,8
3ª CC,0007490-59.2020.8.17.2480,1ª Vara Cível da Comarca de Caruaru,26/02/2025,Sem prioridade,8
3ª CC,0008656-24.2023.8.17.2480,1ª Vara Cível da Comarca de Caruaru,25/02/2025,Sem prioridade,9
3ª CC,0014896-92.2024.8.17.2480,1ª Vara Cível da Comarca de Caruaru,28/02/2025,Sem prioridade,6
3ª CC,0018138-59.2024.8.17.2480,1ª Vara Cível da Comarca de Caruaru,25/02/2025,Sem prioridade,9
2ª CCJ,0000380-72.2022.8.17.3180,1ª Vara da Fazenda Pública da Comarca de Caruaru,27/02/2025,Prioridade Legal,7
4ª CC,0000809-39.2021.8.17.2480,1ª Vara da Fazenda Pública da Comarca de Caruaru,26/02/2025,Sem prioridade,8
4ª CC,0002057-79.2017.8.17.2480,1ª Vara da Fazenda Pública da Comarca de Caruaru,26/02/2025,Sem prioridade,8
2ª CCJ,0004574-47.2023.8.17.2480,1ª Vara da Fazenda Pública da Comarca de Caruaru,17/02/2025,Sem prioridade,17
4ª CC,0005671-92.2017.8.17.2480,1ª Vara da Fazenda Pública da Comarca de Caruaru,02/03/2025,Sem prioridade,4
2ª CCJ,0007793-10.2019.8.17.2480,1ª Vara da Fazenda Pública da Comarca de Caruaru,20/02/2025,Sem prioridade,14
2ª CCJ,0007961-46.2018.8.17.2480,1ª Vara da Fazenda Pública da Comarca de Caruaru,27/02/2025,Sem prioridade,7
2ª CCJ,0008090-51.2018.8.17.2480,1ª Vara da Fazenda Pública da Comarca de Caruaru,17/02/2025,Sem prioridade,17
2ª CCJ,0012348-32.2014.8.17.0480,1ª Vara da Fazenda Pública da Comarca de Caruaru,25/02/2025,Sem prioridade,9
4ª CC,0016518-46.2023.8.17.2480,1ª Vara da Fazenda Pública da Comarca de Caruaru,26/02/2025,Sem prioridade,8
3ª CCJ,0006949-84.2024.8.17.2480,1ª Vara de Família e Registro Civil da Comarca de Caruaru,24/02/2025,Prioridade Legal,9
3ª CCJ,0008544-31.2018.8.17.2480,1ª Vara de Família e Registro Civil da Comarca de Caruaru,26/02/2025,Prioridade Legal,7
3ª CCJ,0013602-05.2024.8.17.2480,1ª Vara de Família e Registro Civil da Comarca de Caruaru,21/02/2025,Prioridade Legal,12
3ª CCJ,0014708-70.2022.8.17.2480,1ª Vara de Família e Registro Civil da Comarca de Caruaru,26/02/2025,Sem prioridade,7
3ª CCJ,0017913-73.2023.8.17.2480,1ª Vara de Família e Registro Civil da Comarca de Caruaru,26/02/2025,Prioridade Legal,7
2ª CC,0000220-27.2022.8.17.4480,2ª Vara Criminal da Comarca de Caruaru,26/02/2025,Sem prioridade,8
2ª CC,0003008-77.2023.8.17.4480,2ª Vara Criminal da Comarca de Caruaru,28/02/2025,Prioridade Legal,6
2ª CC,0003182-63.2020.8.17.0480,2ª Vara Criminal da Comarca de Caruaru,26/02/2025,Sem prioridade,8
3ª CC,0000017-22.2021.8.17.3180,2ª Vara Cível da Comarca de Caruaru,27/02/2025,Prioridade Legal,7
1ª CCJ,0001511-87.2018.8.17.2480,2ª Vara Cível da Comarca de Caruaru,17/02/2025,Sem prioridade,17
1ª CCJ,0002041-23.2020.8.17.2480,2ª Vara Cível da Comarca de Caruaru,27/02/2025,Prioridade Legal,7
1ª CCJ,0002067-55.2019.8.17.2480,2ª Vara Cível da Comarca de Caruaru,26/02/2025,Sem prioridade,8
3ª CC,0002082-53.2021.8.17.2480,2ª Vara Cível da Comarca de Caruaru,27/02/2025,Prioridade Legal,7
3ª CC,0002422-60.2022.8.17.2480,2ª Vara Cível da Comarca de Caruaru,06/03/2025,Prioridade Legal,0
3ª CC,0007418-43.2018.8.17.2480,2ª Vara Cível da Comarca de Caruaru,26/02/2025,Sem prioridade,7
1ª CCJ,0007647-32.2020.8.17.2480,2ª Vara Cível da Comarca de Caruaru,19/02/2025,Sem prioridade,15
3ª CC,0016104-19.2021.8.17.2480,2ª Vara Cível da Comarca de Caruaru,27/02/2025,Sem prioridade,7
3ª CC,0016459-92.2022.8.17.2480,2ª Vara Cível da Comarca de Caruaru,27/02/2025,Prioridade Legal,7
3ª CC,0018322-83.2022.8.17.2480,2ª Vara Cível da Comarca de Caruaru,27/02/2025,Sem prioridade,7
4ª CC,0000845-81.2021.8.17.2480,2ª Vara da Fazenda Pública da Comarca de Caruaru,26/02/2025,Sem prioridade,8
4ª CC,0001339-72.2023.8.17.2480,2ª Vara da Fazenda Pública da Comarca de Caruaru,26/02/2025,Sem prioridade,8
4ª CC,0001595-49.2022.8.17.2480,2ª Vara da Fazenda Pública da Comarca de Caruaru,25/02/2025,Sem prioridade,9
2ª CCJ,0002333-08.2020.8.17.2480,2ª Vara da Fazenda Pública da Comarca de Caruaru,25/02/2025,Sem prioridade,9
4ª CC,0002571-90.2021.8.17.2480,2ª Vara da Fazenda Pública da Comarca de Caruaru,26/02/2025,Sem prioridade,8
2ª CCJ,0003226-62.2021.8.17.2480,2ª Vara da Fazenda Pública da Comarca de Caruaru,20/02/2025,Sem prioridade,14
2ª CCJ,0004113-22.2016.8.17.2480,2ª Vara da Fazenda Pública da Comarca de Caruaru,24/02/2025,Sem prioridade,10
2ª CCJ,0005735-97.2020.8.17.2480,2ª Vara da Fazenda Pública da Comarca de Caruaru,10/02/2025,Sem prioridade,23
2ª CCJ,0005886-29.2021.8.17.2480,2ª Vara da Fazenda Pública da Comarca de Caruaru,19/02/2025,Sem prioridade,15
4ª CC,0007177-93.2023.8.17.2480,2ª Vara da Fazenda Pública da Comarca de Caruaru,26/02/2025,Sem prioridade,8
2ª CCJ,0007192-04.2019.8.17.2480,2ª Vara da Fazenda Pública da Comarca de Caruaru,01/03/2025,Prioridade Legal,5
2ª CCJ,0007635-52.2019.8.17.2480,2ª Vara da Fazenda Pública da Comarca de Caruaru,16/02/2025,Sem prioridade,18
2ª CCJ,0008183-43.2020.8.17.2480,2ª Vara da Fazenda Pública da Comarca de Caruaru,18/02/2025,Sem prioridade,16
2ª CCJ,0008653-41.2012.8.17.0480,2ª Vara da Fazenda Pública da Comarca de Caruaru,17/02/2025,Sem prioridade,17
2ª CCJ,0009410-29.2024.8.17.2480,2ª Vara da Fazenda Pública da Comarca de Caruaru,18/02/2025,Sem prioridade,16
4ª CC,0009902-89.2022.8.17.2480,2ª Vara da Fazenda Pública da Comarca de Caruaru,26/02/2025,Sem prioridade,8
2ª CCJ,0010172-22.2010.8.17.0480,2ª Vara da Fazenda Pública da Comarca de Caruaru,25/02/2025,Sem prioridade,9
2ª CCJ,0011672-21.2013.8.17.0480,2ª Vara da Fazenda Pública da Comarca de Caruaru,26/02/2025,Sem prioridade,8
2ª CCJ,0012842-62.2012.8.17.0480,2ª Vara da Fazenda Pública da Comarca de Caruaru,26/02/2025,Sem prioridade,8
4ª CC,0019856-62.2022.8.17.2480,2ª Vara da Fazenda Pública da Comarca de Caruaru,26/02/2025,Sem prioridade,8
3ª CCJ,0000039-21.2025.8.17.4480,2ª Vara de Família e Registro Civil da Comarca de Caruaru,19/02/2025,Prioridade Legal,14
3ª CCJ,0005796-16.2024.8.17.2480,2ª Vara de Família e Registro Civil da Comarca de Caruaru,21/02/2025,Prioridade Legal,13
3ª CCJ,0010088-78.2023.8.17.2480,2ª Vara de Família e Registro Civil da Comarca de Caruaru,22/02/2025,Prioridade Legal,12
3ª CCJ,0011712-31.2024.8.17.2480,2ª Vara de Família e Registro Civil da Comarca de Caruaru,20/02/2025,Sem prioridade,14
3ª CCJ,0016817-86.2024.8.17.2480,2ª Vara de Família e Registro Civil da Comarca de Caruaru,19/02/2025,Prioridade Legal,14
3ª CCJ,0017805-78.2022.8.17.2480,2ª Vara de Família e Registro Civil da Comarca de Caruaru,24/02/2025,Sem prioridade,9
3ª CCJ,0021694-06.2023.8.17.2480,2ª Vara de Família e Registro Civil da Comarca de Caruaru,24/02/2025,Prioridade Legal,9
3ª CCJ,0023018-31.2023.8.17.2480,2ª Vara de Família e Registro Civil da Comarca de Caruaru,13/02/2025,Prioridade Legal,20
2ª CC,0000026-61.2021.8.17.4480,3ª Vara Criminal da Comarca de Caruaru,27/02/2025,Sem prioridade,7
2ª CC,0000365-22.2024.8.17.5480,3ª Vara Criminal da Comarca de Caruaru,24/02/2025,Sem prioridade,10
2ª CC,0000511-33.2021.8.17.0480,3ª Vara Criminal da Comarca de Caruaru,24/02/2025,Sem prioridade,10
2ª CC,0000520-92.2021.8.17.0480,3ª Vara Criminal da Comarca de Caruaru,24/02/2025,Sem prioridade,10
2ª CC,0000709-37.2023.8.17.5480,3ª Vara Criminal da Comarca de Caruaru,23/02/2025,Sem prioridade,11
2ª CC,0001270-65.2019.8.17.0480,3ª Vara Criminal da Comarca de Caruaru,23/02/2025,Sem prioridade,11
2ª CC,0001477-94.2022.8.17.5480,3ª Vara Criminal da Comarca de Caruaru,23/02/2025,Sem prioridade,11
2ª CC,0001669-31.2018.8.17.0480,3ª Vara Criminal da Comarca de Caruaru,27/02/2025,Sem prioridade,7
2ª CC,0002753-43.2013.8.17.0480,3ª Vara Criminal da Comarca de Caruaru,24/02/2025,Sem prioridade,10
2ª CC,0002837-97.2020.8.17.0480,3ª Vara Criminal da Comarca de Caruaru,22/02/2025,Sem prioridade,11
2ª CC,0004012-63.2019.8.17.0480,3ª Vara Criminal da Comarca de Caruaru,24/02/2025,Sem prioridade,9
2ª CC,0004957-94.2012.8.17.0480,3ª Vara Criminal da Comarca de Caruaru,06/03/2025,Sem prioridade,0
1ª CCJ,0002909-30.2022.8.17.2480,3ª Vara Cível da Comarca de Caruaru,07/02/2025,Sem prioridade,27
3ª CC,0003209-89.2022.8.17.2480,3ª Vara Cível da Comarca de Caruaru,26/02/2025,Sem prioridade,8
3ª CC,0004430-78.2020.8.17.2480,3ª Vara Cível da Comarca de Caruaru,26/02/2025,Prioridade Legal,8
3ª CC,0005501-18.2020.8.17.2480,3ª Vara Cível da Comarca de Caruaru,26/02/2025,Sem prioridade,8
3ª CC,0008739-74.2022.8.17.2480,3ª Vara Cível da Comarca de Caruaru,26/02/2025,Sem prioridade,8
1ª CCJ,0009036-23.2018.8.17.2480,3ª Vara Cível da Comarca de Caruaru,15/02/2025,Sem prioridade,19
1ª CCJ,0009667-88.2023.8.17.2480,3ª Vara Cível da Comarca de Caruaru,05/02/2025,Sem prioridade,29
3ª CC,0012313-38.2015.8.17.0480,3ª Vara Cível da Comarca de Caruaru,27/02/2025,Sem prioridade,7
1ª CCJ,0014226-26.2013.8.17.0480,3ª Vara Cível da Comarca de Caruaru,09/02/2025,Sem prioridade,24
3ª CC,0015512-38.2022.8.17.2480,3ª Vara Cível da Comarca de Caruaru,22/02/2025,Sem prioridade,12
1ª CCJ,0017769-36.2022.8.17.2480,3ª Vara Cível da Comarca de Caruaru,12/02/2025,Prioridade Legal,22
3ª CC,0018860-93.2024.8.17.2480,3ª Vara Cível da Comarca de Caruaru,17/02/2025,Sem prioridade,17
2ª CC,0000928-98.2012.8.17.0480,4ª Vara Criminal da Comarca de Caruaru,28/02/2025,Sem prioridade,6
2ª CC,0003044-96.2020.8.17.0480,4ª Vara Criminal da Comarca de Caruaru,28/02/2025,Sem prioridade,6
2ª CC,0004121-14.2018.8.17.0480,4ª Vara Criminal da Comarca de Caruaru,06/03/2025,Sem prioridade,0
2ª CC,0004867-13.2017.8.17.0480,4ª Vara Criminal da Comarca de Caruaru,04/03/2025,Sem prioridade,2
2ª CC,0006210-44.2017.8.17.0480,4ª Vara Criminal da Comarca de Caruaru,23/02/2025,Sem prioridade,10
2ª CC,0007838-68.2017.8.17.0480,4ª Vara Criminal da Comarca de Caruaru,02/03/2025,Sem prioridade,4
2ª CC,0007999-20.2013.8.17.0480,4ª Vara Criminal da Comarca de Caruaru,27/02/2025,Sem prioridade,7
2ª CC,0008414-37.2012.8.17.0480,4ª Vara Criminal da Comarca de Caruaru,28/02/2025,Sem prioridade,6
2ª CC,0009599-76.2013.8.17.0480,4ª Vara Criminal da Comarca de Caruaru,27/02/2025,Sem prioridade,7
2ª CC,0012195-67.2012.8.17.0480,4ª Vara Criminal da Comarca de Caruaru,06/03/2025,Super prioridade,0
2ª CC,0018511-28.2014.8.17.0480,4ª Vara Criminal da Comarca de Caruaru,04/03/2025,Sem prioridade,2
1ª CCJ,0000060-56.2021.8.17.3180,4ª Vara Cível da Comarca de Caruaru,06/02/2025,Sem prioridade,28
3ª CC,0000138-45.2023.8.17.2480,4ª Vara Cível da Comarca de Caruaru,25/02/2025,Prioridade Legal,9
3ª CC,0002507-46.2022.8.17.2480,4ª Vara Cível da Comarca de Caruaru,28/02/2025,Sem prioridade,6
3ª CC,0002827-67.2020.8.17.2480,4ª Vara Cível da Comarca de Caruaru,25/02/2025,Super prioridade,9
3ª CC,0003056-61.2019.8.17.2480,4ª Vara Cível da Comarca de Caruaru,25/02/2025,Sem prioridade,9
1ª CCJ,0003314-67.2013.8.17.0480,4ª Vara Cível da Comarca de Caruaru,21/02/2025,Sem prioridade,13
3ª CC,0005684-18.2022.8.17.2480,4ª Vara Cível da Comarca de Caruaru,06/03/2025,Sem prioridade,0
3ª CC,0006174-06.2023.8.17.2480,4ª Vara Cível da Comarca de Caruaru,25/02/2025,Sem prioridade,9
3ª CC,0006594-75.2015.8.17.0480,4ª Vara Cível da Comarca de Caruaru,17/02/2025,Sem prioridade,17
3ª CC,0007752-77.2018.8.17.2480,4ª Vara Cível da Comarca de Caruaru,19/02/2025,Sem prioridade,15
1ª CCJ,0008316-51.2021.8.17.2480,4ª Vara Cível da Comarca de Caruaru,18/02/2025,Prioridade Legal,15
1ª CCJ,0008570-63.2017.8.17.2480,4ª Vara Cível da Comarca de Caruaru,18/02/2025,Sem prioridade,15
3ª CC,0008991-10.2015.8.17.0480,4ª Vara Cível da Comarca de Caruaru,19/02/2025,Sem prioridade,15
3ª CC,0011967-24.2014.8.17.0480,4ª Vara Cível da Comarca de Caruaru,19/02/2025,Sem prioridade,15
3ª CC,0016339-49.2022.8.17.2480,4ª Vara Cível da Comarca de Caruaru,25/02/2025,Sem prioridade,9
1ª CCJ,0019232-13.2022.8.17.2480,4ª Vara Cível da Comarca de Caruaru,19/02/2025,Sem prioridade,15
1ª CCJ,0001626-49.2023.8.17.4480,5ª Vara Cível da Comarca de Caruaru,13/02/2025,Sem prioridade,21
1ª CCJ,0004801-81.2016.8.17.2480,5ª Vara Cível da Comarca de Caruaru,06/02/2025,Sem prioridade,28
3ª CC,0009294-57.2023.8.17.2480,5ª Vara Cível da Comarca de Caruaru,26/02/2025,Sem prioridade,8
3ª CC,0009940-33.2024.8.17.2480,5ª Vara Cível da Comarca de Caruaru,01/03/2025,Super prioridade,5
1ª CCJ,0016805-10.2014.8.17.0480,5ª Vara Cível da Comarca de Caruaru,06/02/2025,Sem prioridade,28
1ª CCJ,0017795-34.2022.8.17.2480,5ª Vara Cível da Comarca de Caruaru,14/02/2025,Sem prioridade,20
1ª CCJ,0001008-43.2022.8.17.8230,Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Manhã - 08:00h às 14:00h,27/02/2025,Prioridade Legal,7
4ª CCJ,0000058-85.2022.8.17.2490,Vara Única da Comarca de Catende,19/02/2025,Sem prioridade,14
4ª CCJ,0000244-50.2018.8.17.2490,Vara Única da Comarca de Catende,12/02/2025,Sem prioridade,22
4ª CCJ,0000262-66.2021.8.17.2490,Vara Única da Comarca de Catende,27/02/2025,Sem prioridade,7
4ª CCJ,0000499-71.2019.8.17.2490,Vara Única da Comarca de Catende,26/02/2025,Prioridade Legal,8
5ª CC,0000702-92.2014.8.17.0490,Vara Única da Comarca de Catende,28/02/2025,Sem prioridade,5
4ª CCJ,0001063-79.2021.8.17.2490,Vara Única da Comarca de Catende,19/02/2025,Prioridade Legal,15
5ª CC,0001072-07.2022.8.17.2490,Vara Única da Comarca de Catende,25/02/2025,Sem prioridade,9
5ª CC,0000070-37.2024.8.17.5980,Vara Única da Comarca de Condado,24/02/2025,Prioridade Legal,10
5ª CC,0000126-09.2021.8.17.2510,Vara Única da Comarca de Condado,25/02/2025,Prioridade Legal,9
5ª CC,0000152-46.2017.8.17.2510,Vara Única da Comarca de Condado,24/02/2025,Sem prioridade,10
5ª CC,0000186-70.2023.8.17.4980,Vara Única da Comarca de Condado,21/02/2025,Sem prioridade,13
5ª CC,0000700-61.2023.8.17.2510,Vara Única da Comarca de Condado,24/02/2025,Prioridade Legal,10
4ª CCJ,0000931-59.2021.8.17.2510,Vara Única da Comarca de Condado,20/02/2025,Sem prioridade,14
6ª CC,0000066-61.2019.8.17.2880,Vara Única da Comarca de Correntes,26/02/2025,Sem prioridade,8
6ª CC,0000071-74.2016.8.17.0880,Vara Única da Comarca de Correntes,04/03/2025,Sem prioridade,1
6ª CC,0000102-14.2022.8.17.2520,Vara Única da Comarca de Correntes,27/02/2025,Prioridade Legal,7
6ª CC,0000170-27.2023.8.17.2520,Vara Única da Comarca de Correntes,26/02/2025,Prioridade Legal,8
6ª CC,0000198-97.2020.8.17.2520,Vara Única da Comarca de Correntes,25/02/2025,Sem prioridade,9
6ª CC,0000268-12.2023.8.17.2520,Vara Única da Comarca de Correntes,26/02/2025,Prioridade Legal,8
5ª CCJ,0000398-36.2022.8.17.2520,Vara Única da Comarca de Correntes,25/02/2025,Sem prioridade,9
6ª CC,0000642-91.2024.8.17.2520,Vara Única da Comarca de Correntes,27/02/2025,Prioridade Legal,7
6ª CC,0001140-61.2022.8.17.2520,Vara Única da Comarca de Correntes,26/02/2025,Sem prioridade,8
4ª CCJ,0000176-38.2022.8.17.2530,Vara Única da Comarca de Cortês,06/02/2025,Sem prioridade,27
4ª CCJ,0000367-16.2015.8.17.0530,Vara Única da Comarca de Cortês,27/02/2025,Sem prioridade,7
4ª CCJ,0000450-02.2022.8.17.2530,Vara Única da Comarca de Cortês,18/02/2025,Sem prioridade,16
5ª CC,0000546-86.2011.8.17.0530,Vara Única da Comarca de Cortês,21/02/2025,Sem prioridade,13
6ª CC,0000043-58.2018.8.17.0550,Vara Única da Comarca de Cupira,26/02/2025,Sem prioridade,8
6ª CC,0000091-80.2019.8.17.0550,Vara Única da Comarca de Cupira,24/02/2025,Sem prioridade,10
5ª CCJ,0000174-24.2004.8.17.0550,Vara Única da Comarca de Cupira,27/02/2025,Sem prioridade,7
6ª CC,0000610-65.2013.8.17.0550,Vara Única da Comarca de Cupira,20/02/2025,Prioridade Legal,13
6ª CC,0000751-49.2023.8.17.2550,Vara Única da Comarca de Cupira,25/02/2025,Sem prioridade,9
6ª CC,0000828-59.2014.8.17.0550,Vara Única da Comarca de Cupira,24/02/2025,Sem prioridade,10
6ª CC,0000907-43.2011.8.17.0550,Vara Única da Comarca de Cupira,24/02/2025,Sem prioridade,10
7ª CC,0000157-27.2019.8.17.0270,1ª Vara da Comarca de Custódia,01/03/2025,Sem prioridade,5
7ª CC,0000578-32.2024.8.17.5220,1ª Vara da Comarca de Custódia,28/02/2025,Sem prioridade,6
7ª CC,0000588-05.2024.8.17.2560,1ª Vara da Comarca de Custódia,24/02/2025,Sem prioridade,10
7ª CC,0001795-10.2022.8.17.2560,1ª Vara da Comarca de Custódia,25/02/2025,Sem prioridade,9
7ª CC,0000057-56.2011.8.17.0560,2ª Vara da Comarca de Custódia,27/02/2025,Sem prioridade,7
5ª CC,0000276-68.2013.8.17.0570,1ª Vara da Comarca de Escada,25/02/2025,Sem prioridade,9
4ª CCJ,0000432-85.2015.8.17.0570,1ª Vara da Comarca de Escada,05/02/2025,Sem prioridade,29
5ª CC,0000449-04.2016.8.17.2570,1ª Vara da Comarca de Escada,26/02/2025,Sem prioridade,8
4ª CCJ,0000775-56.2019.8.17.2570,1ª Vara da Comarca de Escada,27/02/2025,Prioridade Legal,7
5ª CC,0002556-11.2022.8.17.2570,1ª Vara da Comarca de Escada,26/02/2025,Prioridade Legal,8
4ª CCJ,0014177-97.2021.8.17.2001,1ª Vara da Comarca de Escada,24/02/2025,Sem prioridade,10
5ª CC,0000268-56.2023.8.17.2570,2ª Vara da Comarca de Escada,21/02/2025,Sem prioridade,13
4ª CCJ,0000457-39.2020.8.17.2570,2ª Vara da Comarca de Escada,20/02/2025,Sem prioridade,14
5ª CC,0000741-04.2018.8.17.0570,2ª Vara da Comarca de Escada,22/02/2025,Sem prioridade,12
5ª CC,0000886-64.2024.8.17.2570,2ª Vara da Comarca de Escada,27/02/2025,Prioridade Legal,7
5ª CC,0000929-98.2024.8.17.2570,2ª Vara da Comarca de Escada,22/02/2025,Sem prioridade,12
5ª CC,0000983-98.2023.8.17.2570,2ª Vara da Comarca de Escada,25/02/2025,Sem prioridade,8
5ª CC,0001293-07.2023.8.17.2570,2ª Vara da Comarca de Escada,25/02/2025,Sem prioridade,8
4ª CCJ,0002663-55.2022.8.17.2570,2ª Vara da Comarca de Escada,07/02/2025,Prioridade Legal,27
5ª CC,0003153-77.2022.8.17.2570,2ª Vara da Comarca de Escada,21/02/2025,Sem prioridade,13
7ª CC,0000188-48.2018.8.17.0960,Vara Única da Comarca de Exu,25/02/2025,Sem prioridade,9
6ª CCJ,0000228-15.2021.8.17.2580,Vara Única da Comarca de Exu,19/02/2025,Prioridade Legal,15
6ª CCJ,0000562-55.2009.8.17.0580,Vara Única da Comarca de Exu,25/02/2025,Sem prioridade,9
6ª CCJ,0000847-71.2023.8.17.2580,Vara Única da Comarca de Exu,30/01/2025,Sem prioridade,35
6ª CCJ,0000849-41.2023.8.17.2580,Vara Única da Comarca de Exu,29/01/2025,Sem prioridade,36
6ª CCJ,0000850-26.2023.8.17.2580,Vara Única da Comarca de Exu,03/02/2025,Sem prioridade,31
7ª CC,0000956-22.2022.8.17.2580,Vara Única da Comarca de Exu,25/02/2025,Prioridade Legal,9
6ª CCJ,0001080-68.2023.8.17.2580,Vara Única da Comarca de Exu,03/02/2025,Sem prioridade,31
7ª CC,0001088-16.2021.8.17.2580,Vara Única da Comarca de Exu,24/02/2025,Sem prioridade,10
5ª CCJ,0000014-78.2001.8.17.0590,Vara Única da Comarca de Feira Nova,25/02/2025,Sem prioridade,8
6ª CC,0000095-69.2023.8.17.2590,Vara Única da Comarca de Feira Nova,25/02/2025,Sem prioridade,8
5ª CCJ,0000211-42.2015.8.17.0590,Vara Única da Comarca de Feira Nova,27/02/2025,Sem prioridade,7
6ª CC,0000365-35.2019.8.17.2590,Vara Única da Comarca de Feira Nova,26/02/2025,Sem prioridade,8
